Event Date,First Name,Last Name,Position,Height,Weight,Wingspan,Hand Span,Reach,10,20,40,5_10_5_10,5_10_5_20,3_Cone,VJ_Max,VJ_VJ,Broad Jump,40 P,VJ_P,BJ_P,Shuttle_P,Total P,PI Grade,Name,,,,,
1/5/24,Josiah,Elmore,DL,74,230,74.5,9.5,93.5,1.391,2.529,4.635,2.864,5.357,,115,23.5,83,100,50.18,42.15,,,,Josiah Elmore,,,,,
1/5/24,Cole,Erickson,DL,64.2,135,70.25,9.5,83.75,1.769,2.93,5.123,2.5,4.742,,128,34.5,117,55.17,70.35,59.17,,,,Cole Erickson,,,,,
1/5/24,Jack,Eskridge,WR,69.5,170,71.75,9,89.25,1.687,2.798,4.849,,,,116,32.25,112,37.34,47.31,41.02,,,,Jack Eskridge,,,,,
1/5/24,Elvis,Estrada,QB,71,170,73.75,9.25,91.5,1.797,2.932,4.99,2.552,4.768,,115,25.75,101,38.9,39.37,38.96,,,,Elvis Estrada,,,,,
1/5/24,Torin,Evans,QB,67.8,201,69.5,8.75,86.5,1.771,2.886,4.99,2.391,4.502,,120.5,29,108,40.64,44.88,41.82,,,,Torin Evans,,,,,
1/5/24,Josiah,Farmer,RB,71,185,72.75,8.75,90.25,1.879,3.06,5.246,2.746,5.081,,110,23.5,90,40.23,44.61,41.47,,,,Josiah Farmer,,,,,
1/5/24,Quanell,Farrakhan,WR,66.2,166,66.5,9,86.75,,,,,,,121,30.75,,,52.61,,,,,Quanell Farrakhan,,,,,
1/5/24,Ayden,Fernandez,RB,0,155,65.75,8.5,82,3.638,4.836,7.036,2.612,4.944,,112,25.25,94,4.58,39.84,36.57,,,,Ayden Fernandez,,,,,
1/5/24,Chase,Ferrell,WR,67.5,151,66.75,8.5,83,1.684,2.769,4.759,2.52,4.732,,118,36,116,43.1,56.75,44.38,,,,Chase Ferrell,,,,,
1/5/24,Joshua,Fields,DB,72.5,155,73,8.5,93,1.75,2.886,5.018,2.462,4.58,,110.5,27.5,106,37.41,39.32,38.83,,,,Joshua Fields,,,,,
1/5/24,Havon,Finney,DB,74.2,242,80,9.75,98,,,,2.402,4.635,,122,29,112,,39.56,39.31,,,,Havon Finney,,,,,
1/5/24,Niklas,Fisher,DL,73,185,76,10,96.5,1.896,3.062,5.281,2.622,4.956,,128,30,100,47.15,64.23,52.11,,,,Niklas Fisher,,,,,
1/5/24,Devin,Fitzgerald,WR,69.5,202,72.5,8.5,92.25,1.839,3.017,5.133,2.456,4.522,,0,,109,39.5,-211.13,44.45,,,,Devin Fitzgerald,,,,,
1/5/24,Nathan,Flores,ATH,69.5,175,71.75,8.75,89.75,1.843,3.053,5.271,2.471,4.7,,119,26.75,87,42.85,50.24,38.64,,,,Nathan Flores,,,,,
1/5/24,Phillip,Folmar,WR,73.5,260,73.75,9,94.5,1.841,2.926,4.882,2.297,4.347,,118,28.25,107,37.24,45.89,43.64,,,,Phillip Folmar,,,,,
1/5/24,Tyler,Fortis,DL,73,260,72.25,9.75,94.5,,,,2.783,5.118,,114.5,20,88,,49.13,50.1,,,,Tyler Fortis,,,,,
1/5/24,Logan,Fritcher,OL,69,170,71.25,9.25,90,1.923,3.137,5.347,2.538,4.839,,120.5,26,100,48.55,61.89,57.42,,,,Logan Fritcher,,,,,
1/5/24,Geoffrey,Galloway,DB,70.5,180,72.25,8.75,89.25,1.807,2.957,5.054,2.429,4.654,,111,21,107,38.26,29.98,42.82,,,,Geoffrey Galloway,,,,,
1/5/24,Cade,Galyon,WR,70.5,150,72.5,9,92.5,1.808,2.93,5.027,2.421,4.517,,121,31.75,109,40.44,53.69,45.21,,,,Cade Galyon,,,,,
1/5/24,Jayden,Garcia,QB,71.2,275,73.25,10,94,2.031,3.314,5.648,2.629,4.968,,115,22.5,94,23.77,26.38,29.29,,,,Jayden Garcia,,,,,
1/5/24,Jett,Garcia,OL,69.5,175,69.25,9,88.5,1.94,3.192,5.55,2.633,4.934,,114.5,20.5,89,50.01,56.11,56.13,,,,Jett Garcia,,,,,
1/5/24,Preston,Garcia,QB,65.5,177,66.5,8.25,84.25,,,,,,,,,,,-194.64,,,,,Preston Garcia,,,,,
1/5/24,Jake,Garza,QB,69,205,71.5,9,90.5,1.792,2.975,5.178,2.564,4.72,,110,25.75,104,40.84,44.46,45.55,,,,Jake Garza,,,,,
1/5/24,Maddox,Geralds,LB,74.2,200,77.5,9.5,97.5,,,,2.57,4.666,,117.5,27,108,,51.97,51.88,,,,Maddox Geralds,,,,,
1/5/24,Max,Gerlich,QB,71.2,205,71,9.75,87.75,,,,,,,,,,,-210.01,,,,,Max Gerlich,,,,,
1/5/24,Erik,Germann,LB,72.2,220,73,8.75,93.25,1.804,2.968,5.093,2.555,4.82,,111,23.25,94,46.36,42.51,42.06,,,,Erik Germann,,,,,
1/5/24,Trey,Giametta,TE,68.5,153,70.5,9,89.5,1.944,3.129,5.318,2.651,4.86,,117,23.75,103,39.76,46.88,50.1,,,,Trey Giametta,,,,,
1/5/24,Jayden,Gibson,DB,73.2,185,75.5,9.25,93.5,1.885,3.063,5.22,2.633,4.797,,112,22.5,100,30.33,28.78,35.06,,,,Jayden Gibson,,,,,
1/5/24,Elian,Godin,DB,74.8,240,78.5,8.75,96.75,1.667,2.792,4.802,2.532,4.673,,126,32.5,121,53.03,54.48,51.21,,,,Elian Godin,,,,,
1/5/24,Elijah,Golden,DL,71.8,165,71.75,9,91.75,1.863,3.028,5.281,2.445,4.645,,126.5,29.75,107,49.28,62.69,55.19,,,,Elijah Golden,,,,,
1/5/24,Ayden,Goodwin,WR,77.2,290,82.75,11,98.5,1.739,2.859,4.899,2.304,4.434,,119,27.25,97,41.66,39.26,33.63,,,,Ayden Goodwin,,,,,
1/5/24,Evan,Goodwin,OL,66.8,173,69.5,9.25,85.75,2.051,3.44,5.985,,,,125,26.5,94,44.63,67.86,57.91,,,,Evan Goodwin,,,,,
1/5/24,Tavias,Gordon,RB,66.8,175,68.75,9,84.75,1.815,2.93,4.916,2.557,4.787,,115,29.25,106,38.42,49.54,44.71,,,,Tavias Gordon,,,,,
1/5/24,Elliott,Gray,ATH,68.25,155,71.25,9,89,1.77,2.84,4.846,2.457,4.531,,114,29.25,110,41.9,50.09,47.5,,,,Elliott Gray,,,,,
1/5/24,Zion,Gray,DB,68.8,268,72.25,9,91,,,,2.512,4.699,,118,29,107,,42.92,39.78,,,,Zion Gray,,,,,
1/5/24,Hayden,Gregory,OL,65.8,175,67.75,8.5,84.5,1.984,3.256,5.788,2.955,5.346,,117,26,85,45.57,67.41,54.03,,,,Hayden Gregory,,,,,
1/5/24,Khamari,Griffin,LB,72.2,185,76,9.25,93.25,3.046,4.195,6.233,2.512,4.74,,113.5,29,106,8.22,50.36,45.98,,,,Khamari Griffin,,,,,
1/5/24,Swayde,Griffin,DB,73,185,76.25,9.5,92.75,1.665,2.733,4.658,2.212,4.174,,128,34.75,124,53.22,59.9,53.73,,,,Swayde Griffin,,,,,
1/5/24,Gerritt,Grondel,QB,67.8,185,72.25,8.1,86.75,1.744,2.876,4.961,2.42,4.673,,126,33.25,105,46.31,56.18,42.14,,,,Gerritt Grondel,,,,,
1/5/24,Max,Guest,RB,71.5,285,76,9.75,92.5,1.707,2.779,4.707,2.394,4.349,,119.5,32.75,110,49.39,59.26,49.13,,,,Max Guest,,,,,
1/5/24,Floyd,Guidry,DL,71.2,175,72.5,9.25,92,1.885,3.108,5.36,2.64,5.062,,125,32.5,107,56.5,83.35,68.7,,,,Floyd Guidry,,,,,
1/5/24,Courtland,Guillory,DB,71,184,73.25,9.75,91,1.754,2.863,4.834,2.503,4.687,,120,28,108,43.06,44.04,42.87,,,,Courtland Guillory,,,,,
1/5/24,Sergarion,Gunsby,RB,67.8,170,70,9.25,87.75,1.713,2.813,4.827,2.603,4.855,,123,32,115,48.61,54.91,49.25,,,,Sergarion Gunsby,,,,,
1/5/24,Keegan,Hajek,QB,70.8,190,73.25,9.5,89,1.817,2.976,5.116,2.473,4.645,,115,27.25,111,37.63,43.8,46.08,,,,Keegan Hajek,,,,,
1/5/24,Tiger,Hakes,LB,65.2,145,67,8.25,84.25,1.819,3.004,5.172,2.413,4.619,,120,31,110,41.92,54.66,47.97,,,,Tiger Hakes,,,,,
1/5/24,Nicholas,Hall,WR,73.5,220,76.25,9,95.25,1.745,2.876,4.982,2.455,4.63,,113.5,29.25,101,36.23,43.1,36.31,,,,Nicholas Hall,,,,,
1/5/24,Sam,Hamilton,TE,71.8,267,74.25,9,94.5,1.877,3.045,5.223,2.526,4.725,,120.5,25.25,104,44.17,48.94,49.65,,,,Sam Hamilton,,,,,
1/5/24,Sean,Hamilton,DL,70.8,205,71.5,8.75,92.5,1.986,3.219,5.494,2.824,5.262,,115.5,21,88,45.26,54.46,53.14,,,,Sean Hamilton,,,,,
1/5/24,Noah,Hamlin,LB,73,228,78.75,8.5,97.25,1.857,3.043,5.156,2.683,5.08,,117.5,25,105,42.51,46.43,48.72,,,,Noah Hamlin,,,,,
1/5/24,Jameil,Hamm,DL,72.8,205,78.75,9.6,96.5,1.893,3.074,5.315,2.619,5.035,,123,25.75,101,44.63,52.57,50.25,,,,Jameil Hamm,,,,,
1/5/24,Alijah,Hamond,DB,75.8,270,82.75,10.25,98.25,1.828,2.987,5.138,2.509,4.798,,0,,115,44.56,-205.47,52.91,,,,Alijah Hamond,,,,,
1/5/24,Asaiah,Hamond,DL,75.2,208,75.5,10.5,96.25,2.002,3.227,5.46,2.67,4.991,,128,29.75,105,44.68,70.16,60.52,,,,Asaiah Hamond,,,,,
1/5/24,Ely,Hamrick,QB,72,215,73.75,9.25,94.5,,,,,,,118,21.75,,,37.08,,,,,Ely Hamrick,,,,,
1/5/24,Brody,Hannah,QB,74.8,279,75.75,10,96.5,1.842,3.035,5.224,2.586,4.917,,121,26.5,103,45.68,51.32,49.04,,,,Brody Hannah,,,,,
1/5/24,Sean,Hargan,OL,68.5,167,71.5,8.75,89.75,1.999,3.325,5.742,2.843,5.632,,112.5,16,93,46.38,45.09,56.56,,,,Sean Hargan,,,,,
1/5/24,Braylen,Harris,WR,76.5,231,80.5,10,97.25,1.761,2.898,4.949,2.403,4.51,,116.5,26.75,102,40.6,41.39,39.61,,,,Braylen Harris,,,,,
1/5/24,Dylan,Harris,TE,68.5,170,70.25,8.5,88.25,2.071,3.332,5.716,2.751,5.058,,0,,85,34.53,-202.78,38.98,,,,Dylan Harris,,,,,
1/5/24,Jaron,Harris,DB,68.5,160,74.75,9,92.25,1.829,2.961,4.974,2.662,4.996,,115.5,27.25,94,36.89,43.25,35.72,,,,Jaron Harris,,,,,
1/5/24,Tyler,Harris,DB,72,172,73.5,8.5,92,1.798,2.911,4.947,2.365,4.38,,122.5,30.25,121,36.55,46.68,48.87,,,,Tyler Harris,,,,,
1/5/24,Jackson,Harvey,WR,72.2,205,74.25,9.5,92.25,1.81,2.956,5.038,2.567,4.747,,120,28,107,38.52,42.58,40.93,,,,Jackson Harvey,,,,,
1/5/24,Cade,Haug,LB,,,,,,1.767,2.874,4.904,2.308,4.442,,121,28.75,105,49.34,53.05,47.62,,,,Cade Haug,,,,,
1/5/24,Robert,Haynes,WR,74,176,76.25,9.75,97.25,1.8,2.95,5.04,2.608,5.008,,119.5,,110,0,,57.9,,,,Robert Haynes,,,,,
1/5/24,Keisean,Henderson,QB,70.5,175,71.75,9,88.5,1.778,2.9,4.901,2.453,4.661,,128,30.75,116,41.58,47.76,45.52,,,,Keisean Henderson,,,,,
1/5/24,Tyler,Hermanns,QB,75.2,215,76.5,9,94.5,1.761,2.935,5.11,2.375,4.595,,117,28.5,97,42.55,45.62,37.08,,,,Tyler Hermanns,,,,,
1/5/24,Chris,Herrin,TE,70,185,73.75,8.5,92.3,1.855,3.049,5.245,2.582,4.794,,120,25.5,102,44.72,46.73,45.94,,,,Chris Herrin,,,,,
1/5/24,Chris,Hewitt,WR,0,220,73,9,93.25,1.83,2.948,4.91,2.394,4.539,,121.5,29.2,108,40.08,50.21,46.24,,,,Chris Hewitt,,,,,
1/5/24,Anthony,Hickman,TE,70,185,76,9,92.25,1.799,2.983,5.138,2.383,4.594,,120,26.75,113,50.17,51.79,54.6,,,,Anthony Hickman,,,,,
1/5/24,Dierre,Hill,RB,69.2,190,74.5,9.5,90.75,1.695,2.778,4.722,2.471,4.534,,125.5,33.25,113,50.44,58.55,49.13,,,,Dierre Hill,,,,,
1/5/24,Gary,Hill,WR,68,180,70.75,8,87.75,1.838,2.969,5.009,2.508,4.631,,116,25.25,110,40.63,44.08,49.24,,,,Gary Hill,,,,,
1/5/24,Malachi,Hill,LB,67.2,190,68.25,7.75,87.5,1.943,3.195,5.548,2.881,5.234,,110,22.25,89,32.58,36.09,35.65,,,,Malachi Hill,,,,,
1/5/24,Nathan,Hill,LB,68.8,180,69.75,8.75,85,1.878,3.071,5.232,2.553,4.844,,110,22.5,92,38.09,39.99,40.44,,,,Nathan Hill,,,,,
1/5/24,Luke,Hills,LB,74,285,78.75,9.75,95.25,1.826,3.023,5.222,2.449,4.678,,115,30,107,39.26,51.43,45.4,,,,Luke Hills,,,,,
1/5/24,Lisiate,Hola,DL,67.2,148,69.25,8.5,87.75,2.031,3.343,5.84,2.587,4.934,,123,27.75,92,45.17,71.59,58.07,,,,Lisiate Hola,,,,,
1/5/24,Dezavion,Hollinger,DB,72.8,276,75.5,9.5,94.5,1.708,2.851,4.894,2.366,4.661,,117,29.25,113,39.44,42.34,42.38,,,,Dezavion Hollinger,,,,,
1/5/24,Carter,Holmes,OL,67.8,155,72.75,9.75,89.25,2.021,3.343,5.698,2.982,5.398,,115.5,21,85,44.4,56.15,52.8,,,,Carter Holmes,,,,,
1/5/24,Jordan,Holmes,DB,70.2,215,75.75,9.75,92,,,,2.337,4.432,,117.5,28.25,108,,41.73,40.71,,,,Jordan Holmes,,,,,
1/5/24,Ricklan,Holmes,RB,73.8,275,77.25,9.25,97.5,1.737,2.821,4.847,2.486,4.576,,126.5,34.5,120,54.47,69.23,60.27,,,,Ricklan Holmes,,,,,
1/5/24,Josiah,Hope,DL,,,,,,1.68,1.685,5.642,2.605,5.44,,120.5,23,89,77.01,59.21,54.08,,,,Josiah Hope,,,,,
1/5/24,Thomas,Huber,QB,68.8,150,72.25,8,89.5,,,,,,,,,,0,0,,,,,Thomas Huber,,,,,
1/5/24,Joshua,Humphries,WR,69.8,158,69.5,8.5,89.5,1.737,2.815,4.786,2.482,4.677,,120,30.5,115,38,44.2,42.75,,,,Joshua Humphries,,,,,
1/5/24,Taylor,Hyneman,QB,73.8,195,75.5,9.25,95.25,1.81,2.96,5.068,2.762,5.042,,113,23.5,102,35.38,31.19,36.4,,,,Taylor Hyneman,,,,,
1/5/24,Furian,Inferrera,QB,69.8,170,74.25,8.8,90.75,,,,2.527,4.664,,122.5,27.25,113,,45.94,48.54,,,,Furian Inferrera,,,,,
1/5/24,Braeden,Jackson,RB,73.8,175,76.5,10,95.5,1.763,2.863,4.867,2.573,4.79,,119,28.25,108,41.19,44.28,42.77,,,,Braeden Jackson,,,,,
1/5/24,Gilford,Jackson,DB,69.8,217,74.25,9.5,90.5,,,,2.391,4.357,,127.5,32,122,,50.22,48.89,,,,Gilford Jackson,,,,,
1/5/24,Jayden,Jackson,RB,66,149,68.75,9.25,85.75,1.754,2.88,4.908,2.54,4.818,,119.5,29,115,53.4,58.76,58.19,,,,Jayden Jackson,,,,,
1/5/24,Kyler,Jackson,WR,71.2,183,72,9,90,1.976,3.202,5.412,2.552,4.782,,106,20.25,85,25.64,25.02,27.41,,,,Kyler Jackson,,,,,
1/5/24,Landin,Jackson,WR,72.2,270,77.5,9.75,94.5,1.788,2.933,5.065,2.459,4.613,,122.5,32.5,110,42.51,55.51,45.96,,,,Landin Jackson,,,,,
1/5/24,Raymond,Jackson,DL,72.2,200,74.75,9.25,93.5,2.031,3.288,5.684,2.828,5.147,,117,22.5,85,42.79,58.06,51.82,,,,Raymond Jackson,,,,,
1/5/24,Ty,Jackson,LB,65.5,145,65,8.5,83.25,1.679,2.752,4.721,2.157,4.294,,127,33.5,124,56.11,61.46,57.37,,,,Ty Jackson,,,,,
1/5/24,Dalton,James,RB,66.5,150,70.25,9.25,86.75,1.747,2.871,4.948,2.39,4.651,,111,27.75,104,36.11,39.77,37.8,,,,Dalton James,,,,,
1/5/24,Jaden,Jefferson,WR,69.2,160,71,8,91.25,1.719,2.809,4.815,2.004,4.462,,112,25.25,,39.21,35.2,,,,,Jaden Jefferson,,,,,
1/5/24,Hayden,Jenkins,DB,65.8,150,67.75,9,85,1.811,2.95,5.012,2.738,4.873,,117,25.75,100,35.77,36.85,36.2,,,,Hayden Jenkins,,,,,
1/5/24,Cooper,Johnson,WR,72.2,249,75.75,10,93,1.707,2.897,5.065,2.43,4.613,,112,27,107,40.04,39.36,40.51,,,,Cooper Johnson,,,,,
1/5/24,Daniel,Johnson,DL,64.8,155,65.5,8.5,82.75,1.886,3.106,5.36,2.611,4.867,,117,24,96,49.28,55.37,53.08,,,,Daniel Johnson,,,,,
1/5/24,Izick,Johnson,RB,70.5,260,76.75,9,93,1.847,3.033,5.241,2.565,4.936,,110,27.25,98,32.66,42.04,37.31,,,,Izick Johnson,,,,,
1/5/24,Jaidyn,Johnson,OL,69.2,245,72.5,9.1,90.75,1.954,3.274,5.801,2.737,5.219,,114,21,85,46.27,53.56,50.74,,,,Jaidyn Johnson,,,,,
1/5/24,Jashaud,Johnson,DL,73.2,190,77.75,9.75,94,1.809,3.015,5.201,2.553,4.961,,115,24.25,103,54.95,57.16,58.52,,,,Jashaud Johnson,,,,,
1/5/24,Jayce,Johnson,QB,71.8,165,74.75,8.75,95,,,,2.616,4.907,,125.5,31.5,114,,53.8,48.38,,,,Jayce Johnson,,,,,
1/5/24,Jayden,Johnson,WR,67.5,175,71,8.75,89.25,,,,2.404,4.495,,118.5,23.5,102,,31.54,36.51,,,,Jayden Johnson,,,,,
1/5/24,Jeffery,Johnson,DB,70.2,180,73.5,8.5,92,1.959,3.132,5.263,2.596,4.79,,116,26.75,106,30.91,44.38,44.64,,,,Jeffery Johnson,,,,,
1/5/24,Joshua,Johnson,WR,70,230,73.75,8.75,90.75,1.842,2.967,5.022,2.438,4.637,,120.5,28.5,99,38.24,47.23,39.68,,,,Joshua Johnson,,,,,
1/5/24,Lance,Johnson,LB,62.5,130,64,8.5,80,,,,,,,,,,,-184.53,,,,,Lance Johnson,,,,,
1/5/24,Ricky,Johnson,DB,69.8,165,72.75,8.5,91,1.718,2.834,4.919,2.341,4.49,,108.5,28.5,100,34.04,39.55,34.23,,,,Ricky Johnson,,,,,
1/5/24,Terron,Johnson,DB,72.5,220,72.5,9.75,93.75,1.706,2.795,4.776,2.485,4.286,,120,29,115,44.12,44.45,45.59,,,,Terron Johnson,,,,,
1/5/24,Blaze,Jones,DL,78,295,82.5,10,97.5,1.777,2.929,5.099,2.241,4.382,,121,27.25,104,52.06,53.85,50.44,,,,Blaze Jones,,,,,
1/5/24,Jackson,Jones,OL,71.8,265,77.5,10,95.5,2.041,3.372,5.947,3.06,5.593,,127,29.5,92,46.07,74.78,57.33,,,,Jackson Jones,,,,,
1/5/24,Joshua,Jones,DL,69.8,170,73.75,8.25,90.75,1.924,3.075,5.333,2.36,4.59,,119.5,24,101,49.4,60.09,60.16,,,,Joshua Jones,,,,,
1/5/24,Josiah,Jones,ATH,72.5,190,78.75,10,94.25,,,,2.491,4.612,,119,28.25,109,,44.28,43.34,,,,Josiah Jones,,,,,
1/5/24,Kamryn,Jones,WR,73.5,310,78.5,10,98,1.806,2.914,4.966,,,,124,29.75,109,42.83,50.74,46.05,,,,Kamryn Jones,,,,,
1/5/24,Myles,Joseph,OL,70,185,71,9,86,,,,2.961,5.497,,117.5,19.5,80,,61.87,57.6,,,,Myles Joseph,,,,,
1/5/24,Joseph,Kallay,QB,70.5,182,72,9.25,91,1.899,3.067,5.147,2.396,4.658,,117.5,31.5,101,35.87,54.95,42.2,,,,Joseph Kallay,,,,,
1/5/24,Alexander,Kantzas,WR,71.2,190,73,9,92.25,1.787,2.916,4.985,2.438,4.515,,120,29,115,42.35,48.58,49.16,,,,Alexander Kantzas,,,,,
1/5/24,Zachary,Katz,QB,73.2,155,76,9.5,97.5,1.776,2.91,5.018,2.57,4.758,,116,23.75,107,45.04,39.41,45.93,,,,Zachary Katz,,,,,
1/5/24,Caleb,Kearney,WR,67.2,180,69.75,9,86.75,1.749,2.912,5.046,2.229,4.801,,126.5,29,106,38.47,39.01,35.29,,,,Caleb Kearney,,,,,
1/5/24,Jrue,Keeling,RB,72.2,240,76.25,9.25,93.25,,,,2.455,4.546,,113.5,26.75,108,,46,47.24,,,,Jrue Keeling,,,,,
1/5/24,Joshua,Kelly,DL,74.8,275,79.25,10.5,97.5,1.874,3.111,5.391,2.732,5.141,,118,24.75,101,48.42,54.44,53.79,,,,Joshua Kelly,,,,,
1/5/24,Anthony,Kennedy,DL,64.8,165,67.5,8.25,84,2.025,3.308,5.822,2.729,5.134,,123.5,26,87,43.97,64.6,52.13,,,,Anthony Kennedy,,,,,
1/5/24,Christian,Kent,RB,71.5,185,72.75,9,91,1.64,2.731,4.7,2.395,4.582,,114.5,30.5,113,49.67,51.49,48.39,,,,Christian Kent,,,,,
1/5/24,Jarrett,Kern,WR,70.5,185,74.25,10,90.25,1.745,2.873,4.875,2.539,4.814,,119.5,28.5,103,46.23,47.58,42.17,,,,Jarrett Kern,,,,,
1/5/24,Christopher,Kiel,WR,73,185,75,9.25,92.5,1.733,2.844,4.883,2.422,4.529,,121,30.75,117,47.2,53.01,51.04,,,,Christopher Kiel,,,,,
1/5/24,Markus,Kier,WR,67.25,194,69.75,9,89.25,,,,2.449,4.682,,120,27.5,109,,44.34,44.45,,,,Markus Kier,,,,,
1/5/24,Elijah ,Kimble,RB,68.5,170,71.5,9,90.75,1.787,2.892,4.984,,,,120,30.75,102,45.14,58.05,47.13,,,,Elijah  Kimble,,,,,
1/5/24,Brock,King,DB,71.2,225,76.25,9.25,94.5,,,,2.236,4.405,,119,28.25,117,,45.31,48.98,,,,Brock King,,,,,
1/5/24,TaiYion,King,LB,68.2,154,70,8.5,86.75,,,,1.6,4.665,,125,30.5,90,,62.95,44.6,,,,TaiYion King,,,,,
1/5/24,Tillman,King,WR,67.2,140,67.5,8.75,86.25,1.894,3.028,5.146,2.416,4.488,,112.5,25.75,110,30.1,35.99,41.31,,,,Tillman King,,,,,
1/5/24,Landen,Kirchner,DB,69,177,72.5,9.5,90.5,1.785,2.876,4.907,2.426,4.665,,115,28.75,106,32.69,39.11,36.4,,,,Landen Kirchner,,,,,
1/5/24,Kale,Kirk,LB,72.5,245,74.25,9.75,93.75,1.841,2.962,5.079,2.386,4.591,,120.5,30,105,37.67,50.45,43.36,,,,Kale Kirk,,,,,
1/5/24,Zachary,Kitchen,OL,73,190,72.25,8.75,91.5,1.962,3.217,5.557,2.685,4.997,,119.5,25.75,90,43.07,57.64,48.42,,,,Zachary Kitchen,,,,,
1/5/24,Cooper,Kmet,QB,74.5,201,74.75,9.5,94,1.86,2.962,4.98,2.469,4.614,,123.5,32,113,39.21,54.98,47.97,,,,Cooper Kmet,,,,,
1/5/24,Sam,Knuth,QB,74.8,225,76.25,9.25,96.75,1.76,2.867,4.882,2.436,4.879,,120.5,26.5,112,48.95,45.49,48.87,,,,Sam Knuth,,,,,
1/5/24,Jackson,Kollock,QB,70.2,170,72,9.5,86.5,1.742,2.882,4.975,2.45,4.654,,123.5,26.75,113,56.52,52.38,55.02,,,,Jackson Kollock,,,,,
1/5/24,Joseph,Kramlich,DB,71.2,175,72.5,9,90.5,1.761,2.881,4.983,2.245,4.295,,122,35.5,118,41.33,58.9,48.22,,,,Joseph Kramlich,,,,,
1/5/24,Clayton,Lakatos,WR,71.5,165,75.75,9.5,91,1.728,2.815,4.782,2.44,4.552,,126.5,36,109,45.03,60.52,43.45,,,,Clayton Lakatos,,,,,
1/5/24,Jeremiah,Lalanne,WR,70.5,185,72.25,9.5,85.75,1.856,2.972,5.026,2.6,4.744,,125.5,34.5,112,34.27,54.44,42.52,,,,Jeremiah Lalanne,,,,,
1/5/24,Carson,Lambert,QB,72.5,205,74.5,9.5,93.75,1.791,2.997,5.202,2.682,4.88,,119.5,33.75,112,42.76,59.19,48.15,,,,Carson Lambert,,,,,
1/5/24,Charlie,Lamorte,QB,65.8,150,67,8,84.5,1.884,3.09,5.498,,,,,,,40.71,-199.57,,,,,Charlie Lamorte,,,,,
1/5/24,Alijah,Landrum-Hamilton,WR,71.2,244,76.75,9.75,93.25,1.708,2.841,4.937,2.476,4.696,,118,33.5,110,39.97,52.75,42.24,,,,Alijah Landrum-Hamilton,,,,,
1/5/24,Isaac,Landry,DL,65.2,140,69.25,8.75,84.75,1.909,3.142,5.478,2.542,4.799,,118.5,25.25,100,46.57,57.36,54.97,,,,Isaac Landry,,,,,
1/5/24,Julius,Lane,DB,70.2,165,71.5,9,91.25,1.891,3.032,5.117,2.419,4.52,,111,26.25,127,27.49,35.54,50.09,,,,Julius Lane,,,,,
1/5/24,Kaleb,Lanier,DB,72,185,75,9.5,93.25,1.7,2.818,4.839,2.343,4.502,,120,28.75,114,44.59,43.62,44.7,,,,Kaleb Lanier,,,,,
1/5/24,Owen,Lansu,QB,0,190,76.25,9,98,,,,,,,,,,,-203.65,,,,,Owen Lansu,,,,,
1/5/24,Cashton,Laplante,LB,67.5,176,72,10,89.5,1.761,2.879,4.978,2.245,4.352,,127,29,122,46.2,50.23,54.58,,,,Cashton Laplante,,,,,
1/5/24,Braylon,Lassiter,QB,71.2,170,76.75,9.5,93.25,1.777,2.885,4.864,2.677,4.862,,117.5,28,111,41.65,47.24,47.77,,,,Braylon Lassiter,,,,,
1/5/24,Eryan,Lawrence,WR,67.5,205,72.25,9.25,85.5,1.854,2.992,5.065,,,,123,29.75,111,35.42,46.27,43.39,,,,Eryan Lawrence,,,,,
1/5/24,Antoine,Lee,RB,71.5,179,72.75,9.75,91.75,1.697,2.852,4.92,2.495,4.869,,123,37.5,116,55.7,74.79,57.68,,,,Antoine Lee,,,,,
1/5/24,Tedrick,Lee,DB,70,163,71,9.5,88.5,1.781,2.935,5.049,2.413,4.551,,119,27.25,109,42.07,43.35,44.18,,,,Tedrick Lee,,,,,
1/5/24,Terrence,Lewis,WR,65,155,68.75,8,85,2.059,3.417,6.073,2.552,4.723,,120.5,32,105,24.79,49.92,39.18,,,,Terrence Lewis,,,,,
1/5/24,Anthony,Liggins,RB,69.2,170,72,9,86,1.733,2.866,4.886,2.448,4.606,,114,29,114,39.54,45.49,46.39,,,,Anthony Liggins,,,,,
1/5/24,Justin,Little,QB,69.2,200,71.75,9.25,88.5,1.769,2.909,4.993,2.433,4.69,,119.5,33.5,107,40.78,55.57,42.66,,,,Justin Little,,,,,
1/5/24,Jack,Lockhart,LB,73,210,75,10,94.75,1.768,2.904,4.988,2.425,4.624,,118.5,30,108,48.05,56.62,50.51,,,,Jack Lockhart,,,,,
1/5/24,Durelle,Loggins,QB,75,240,76.5,10.25,96.5,1.912,3.19,5.562,2.725,5.11,,121,26.25,105,39.89,48.64,48.2,,,,Durelle Loggins,,,,,
1/5/24,Cooper,Long,DL,71.5,180,72.25,9.1,92,1.294,3.268,5.516,2.812,5.153,,122,25.5,97,100,53.77,49.27,,,,Cooper Long,,,,,
1/5/24,Osiris,Lopez,QB,71.2,174,71.75,8.5,92,1.741,2.883,4.976,2.385,4.456,,123.5,31.5,110,45.29,52.39,45,,,,Osiris Lopez,,,,,
1/5/24,Andre,Lovett,DB,71.2,160,72,8.75,92,1.769,2.893,4.96,2.467,4.523,,122.5,30.5,114,41.74,48.91,46.09,,,,Andre Lovett,,,,,
